id,url,titre,chapeau,description,date_de_début,date_de_fin,mots_clés,nom_du_lieu,adresse_du_lieu,code_postal,ville,coordonnées_géographiques,type_de_prix,audience,genre,durée,nom_du_musee,année,region,payant,gratuit,total
35898,https://www.paris.fr/evenements/nouveaute-baby-visite-au-musee-bourdelle-35898,Nouveauté ! Baby-visite au musée Bourdelle,Profitez d'une visite sensorielle et d'un temps de relaxation avec votre bébé (avant la marche) pour découvrir le musée Bourdelle.,"<p>Une 
visite sensorielle et participative adaptée aux bambins accompagnés de 
leurs parents. La découverte toute en émotions et sensations des 
sculptures d’Antoine Bourdelle est suivie par un temps de relaxation qui
 se termine par la réalisation d’une mini sculpture, souvenir de la 
visite.</p><p>En partenariat avec le MAM</p><p>2<sup>ème</sup> mercredi du mois à 10h30</p><p>Durée : 1h<strong></strong></p><p><strong>Pour les bébés avant la marche et leurs parents</strong></p><p>Porte bébé obligatoire et tenue souple vivement conseillée</p><p>Thématiques :</p><p>10/05 : La danse des bébés</p><p>14/06 : Frimousse</p>",2023-05-10 13:30:00+02:00,2023-06-14 14:30:00+02:00,"Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants adultes.,Enfants,35,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
35898,https://www.paris.fr/evenements/nouveaute-baby-visite-au-musee-bourdelle-35898,Nouveauté ! Baby-visite au musée Bourdelle,Profitez d'une visite sensorielle et d'un temps de relaxation avec votre bébé (avant la marche) pour découvrir le musée Bourdelle.,"<p>Une 
visite sensorielle et participative adaptée aux bambins accompagnés de 
leurs parents. La découverte toute en émotions et sensations des 
sculptures d’Antoine Bourdelle est suivie par un temps de relaxation qui
 se termine par la réalisation d’une mini sculpture, souvenir de la 
visite.</p><p>En partenariat avec le MAM</p><p>2<sup>ème</sup> mercredi du mois à 10h30</p><p>Durée : 1h<strong></strong></p><p><strong>Pour les bébés avant la marche et leurs parents</strong></p><p>Porte bébé obligatoire et tenue souple vivement conseillée</p><p>Thématiques :</p><p>10/05 : La danse des bébés</p><p>14/06 : Frimousse</p>",2023-05-10 13:30:00+02:00,2023-06-14 14:30:00+02:00,"Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants adultes.,Enfants,35,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36253,https://www.paris.fr/evenements/mini-sculpteur-1-3-ans-en-famille-36253,Mini-sculpteur 1-3 ans en famille,Les tout-petits et leurs parents sont invités à une découverte ludique du musée Bourdelle et à créer leur premier modelage en terre.,"<p>Après
 une découverte ludique du musée Bourdelle, les enfants, assistés de 
leurs parents, sont invités à réaliser un visage en argile. À l’issue de
 cette séance, chacun repart avec son modelage.</p><p>Public : Enfants de 1 à 3 ans et leurs parents</p><p>Durée : 1h</p><p>Plein tarif : 7 euros</p><p>Tarif réduit : 5 euros</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p>",2023-07-08 18:30:00+02:00,2023-09-03 14:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 1 ans.,Enfants,56,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36253,https://www.paris.fr/evenements/mini-sculpteur-1-3-ans-en-famille-36253,Mini-sculpteur 1-3 ans en famille,Les tout-petits et leurs parents sont invités à une découverte ludique du musée Bourdelle et à créer leur premier modelage en terre.,"<p>Après
 une découverte ludique du musée Bourdelle, les enfants, assistés de 
leurs parents, sont invités à réaliser un visage en argile. À l’issue de
 cette séance, chacun repart avec son modelage.</p><p>Public : Enfants de 1 à 3 ans et leurs parents</p><p>Durée : 1h</p><p>Plein tarif : 7 euros</p><p>Tarif réduit : 5 euros</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p>",2023-07-08 18:30:00+02:00,2023-09-03 14:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 1 ans.,Enfants,56,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36561,https://www.paris.fr/evenements/atelier-de-modelage-en-famille-les-etranges-petites-betes-du-jardin-36561,Atelier de modelage en famille - Les étranges petites bêtes du jardin,"Après une découverte joyeuse des jardins du musée et des petites bêtes qui s'y cachent, les enfants imaginent en argile leur propre créature.","<p>Après une découverte joyeuse des jardins du musée et des petites 
bêtes qui s'y cachent, les enfants imaginent en argile leur propre 
créature. À l’issue de cette séance, chacun repart avec son modelage.</p><p>Public : Enfants de 3 à 5 ans et leurs parents</p><p>Durée : 1h30</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-07-26 19:00:00+02:00,2023-08-10 20:30:00+02:00,"Atelier,Enfants,Nature",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 3 ans.,Enfants,15,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36561,https://www.paris.fr/evenements/atelier-de-modelage-en-famille-les-etranges-petites-betes-du-jardin-36561,Atelier de modelage en famille - Les étranges petites bêtes du jardin,"Après une découverte joyeuse des jardins du musée et des petites bêtes qui s'y cachent, les enfants imaginent en argile leur propre créature.","<p>Après une découverte joyeuse des jardins du musée et des petites 
bêtes qui s'y cachent, les enfants imaginent en argile leur propre 
créature. À l’issue de cette séance, chacun repart avec son modelage.</p><p>Public : Enfants de 3 à 5 ans et leurs parents</p><p>Durée : 1h30</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-07-26 19:00:00+02:00,2023-08-10 20:30:00+02:00,"Atelier,Enfants,Nature",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 3 ans.,Enfants,15,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36559,https://www.paris.fr/evenements/atelier-de-modelage-pour-enfants-mon-heros-olympique-36559,Atelier de modelage pour enfants - Mon héros olympique,"Modelez votre héros Olympique, dans le sillage de l'Héraklès Archer d'Antoine Bourdelle.","<p>Après une observation des déclinaisons d'<em>Héraklès Archer</em> d'Antoine 
Bourdelle, les enfants sont invités à modeler leur héros Olympique.</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>Public : Enfants à partir de 7 ans</p><p>Durée : 2h</p>",2023-07-20 13:00:00+02:00,2023-07-27 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 7 ans.,Enfants,7,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36559,https://www.paris.fr/evenements/atelier-de-modelage-pour-enfants-mon-heros-olympique-36559,Atelier de modelage pour enfants - Mon héros olympique,"Modelez votre héros Olympique, dans le sillage de l'Héraklès Archer d'Antoine Bourdelle.","<p>Après une observation des déclinaisons d'<em>Héraklès Archer</em> d'Antoine 
Bourdelle, les enfants sont invités à modeler leur héros Olympique.</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>Public : Enfants à partir de 7 ans</p><p>Durée : 2h</p>",2023-07-20 13:00:00+02:00,2023-07-27 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 7 ans.,Enfants,7,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36261,https://www.paris.fr/evenements/petit-sculpteur-a-quatre-mains-visite-et-atelier-de-modelage-en-famille-36261,Visite et atelier de modelage en famille - Petit sculpteur à quatre mains,"Suite à une visite contée, petits et grands sont invités à réaliser un modelage en terre, en écho avec l’œuvre de Bourdelle.","<p>Une plasticienne du musée accompagne les familles et commente une 
sculpture du musée.</p><p>Petits et grands sont ensuite invités à réaliser un 
modelage en terre, à leur mesure, en écho avec l'œuvre de Bourdelle.</p><p>Il est conseillé d’apporter une boîte en carton afin de transporter le modelage réalisé.</p><p>Public : en famille, à partir de 4 ans.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-05-07 17:00:00+02:00,2023-09-03 15:30:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 4 ans.,Enfants,118,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36261,https://www.paris.fr/evenements/petit-sculpteur-a-quatre-mains-visite-et-atelier-de-modelage-en-famille-36261,Visite et atelier de modelage en famille - Petit sculpteur à quatre mains,"Suite à une visite contée, petits et grands sont invités à réaliser un modelage en terre, en écho avec l’œuvre de Bourdelle.","<p>Une plasticienne du musée accompagne les familles et commente une 
sculpture du musée.</p><p>Petits et grands sont ensuite invités à réaliser un 
modelage en terre, à leur mesure, en écho avec l'œuvre de Bourdelle.</p><p>Il est conseillé d’apporter une boîte en carton afin de transporter le modelage réalisé.</p><p>Public : en famille, à partir de 4 ans.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-05-07 17:00:00+02:00,2023-09-03 15:30:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 4 ans.,Enfants,118,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
17954,https://www.paris.fr/evenements/atelier-de-jardinage-boutures-du-potager-17954,Atelier de jardinage boutures du potager,"Multiplier les plantes est très satisfaisant que ce soit pour «sauver» une plante en mauvaise forme, offrir des plantes autour de soi, récupérer des variétés de plantes rares.","<h3>Un atelier pour apprendre à multiplier les plantes vivaces du potager</h3><p>Vous avez des notions de jardinage et vous jardinez déjà sur votre balcon, votre terrasse ou vos rebords de fenêtre ? Vous avez envie de reproduire vos plantes (ou celles de vos amis) pour mettre plus de vert et de diversité dans votre vie ? Vous avez envie de partager avec votre entourage des plantes que vous aimez ?<br><em>Alors cet atelier est fait pour vous !</em></p><p>Lors de l'atelier vous allez :</p><ul><li>découvrir la multiplication des plantes par bouturage</li><li>apprendre deux techniques pour faire les boutures</li><li>apprendre à choisir quelle partie des plantes bouturer<br></li></ul><p>Nous commençons par un (tout petit) peu de théorie sur les différents modes de multiplication des plantes puis très vite nous passons au concret avec la réalisation des boutures à proprement parler. Vous repartirez avec vos boutures d’aromatiques et des conseils pour vous en occuper.</p><p>Un cadre bucolique</p><p>L'atelier se déroule dans les Jardins Renoir du Musée de Montmartre, havre de paix, de verdure et de biodiversité au sommet de la Butte Montmartre. A l'issue de l'atelier, vous pourrez visiter les jardins et profiter de la vue sur les vignes du Clos Montmartre et le Jardin Sauvage Saint-Vincent.</p>",2022-05-21 18:00:00+02:00,2023-10-01 15:00:00+02:00,"Atelier,Loisirs,Nature",Musée de Montmartre,12 rue Cortot,75018,Paris,"48.8877039909771, 2.34062600989856",payant,Public  adolescents adultes. A partir de 12 ans.,Loisirs,497,Musée de Montmartre,2019,ILE-DE-France,97823,14062,111885
36920,https://www.paris.fr/evenements/atelier-de-modelage-pour-enfants-chimeres-36920,Atelier de modelage pour enfants - Chimères,"Après une visite du musée, dessinez et sculptez votre animal fantastique !","<p>À partir des descriptions de diverses créatures de la mythologie 
grecque, les enfants dessinent et sculptent leur animal fantastique.</p><p>Durée : 2h</p><p>Enfants de 5 à 7 ans</p><p>Il est conseillé d’apporter une boîte en carton afin de transporter le modelage réalisé.</p>",2023-07-11 13:00:00+02:00,2023-07-11 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 5 ans. Jusqu'à 7 ans.,Enfants,0,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36920,https://www.paris.fr/evenements/atelier-de-modelage-pour-enfants-chimeres-36920,Atelier de modelage pour enfants - Chimères,"Après une visite du musée, dessinez et sculptez votre animal fantastique !","<p>À partir des descriptions de diverses créatures de la mythologie 
grecque, les enfants dessinent et sculptent leur animal fantastique.</p><p>Durée : 2h</p><p>Enfants de 5 à 7 ans</p><p>Il est conseillé d’apporter une boîte en carton afin de transporter le modelage réalisé.</p>",2023-07-11 13:00:00+02:00,2023-07-11 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 5 ans. Jusqu'à 7 ans.,Enfants,0,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
30348,https://www.paris.fr/evenements/conte-chateaux-diables-et-princesses-a-la-maison-de-victor-hugo-30348,"Conte châteaux, diables et princesses à la Maison de Victor Hugo","Les dessins et les décors imaginés par Victor Hugo cachent des diablotins, des dragons et des princesses.","<p>Partez dans un voyage où vous croiserez d’étranges châteaux ou diablotins dessinés à la plume par Victor Hugo! Vous entendrez des poèmes, lettres aux enfants et des contes et légendes du Rhin que Victor Hugo se plaisait à ramener de ses voyages. Une visite contée poétique peuplée par des princesses, diables, dragons et châteaux mystérieux…</p>",2023-02-21 12:30:00+01:00,2023-06-17 16:00:00+02:00,"Enfants,Loisirs",Maison de Victor Hugo,6 place des Vosges,75004,Paris,"48.854820988539, 2.36613197362337",payant,Tout public. A partir de 8 ans. Jusqu'à 99 ans.,Loisirs,116,Maison de Victor Hugo,2019,ILE-DE-France,6726,64418,71144
30348,https://www.paris.fr/evenements/conte-chateaux-diables-et-princesses-a-la-maison-de-victor-hugo-30348,"Conte châteaux, diables et princesses à la Maison de Victor Hugo","Les dessins et les décors imaginés par Victor Hugo cachent des diablotins, des dragons et des princesses.","<p>Partez dans un voyage où vous croiserez d’étranges châteaux ou diablotins dessinés à la plume par Victor Hugo! Vous entendrez des poèmes, lettres aux enfants et des contes et légendes du Rhin que Victor Hugo se plaisait à ramener de ses voyages. Une visite contée poétique peuplée par des princesses, diables, dragons et châteaux mystérieux…</p>",2023-02-21 12:30:00+01:00,2023-06-17 16:00:00+02:00,"Enfants,Loisirs",Maison de Victor Hugo,6 place des Vosges,75004,Paris,"48.854820988539, 2.36613197362337",payant,Tout public. A partir de 8 ans. Jusqu'à 99 ans.,Loisirs,116,Maison de Victor Hugo,2020,ILE-DE-France,0,100,100
28541,https://www.paris.fr/evenements/conference-a-table-avec-hugo-louis-boulanger-et-victor-hugo-28541,Concert Quintette à vent au Café Mulot,Concert d'instruments à vent dans la cour du Café Mulot par l'Ensemble Instrumental Charles Koechlin.,"<p>Passez un doux moment à écouter les oeuvres interprétées par l'Ensemble Instrumental Charles Koechlin existe depuis 1959. 
C'est une association de musiciens amateurs pratiquant la musique de 
chambre pour instruments à vent. Le groupe est constitué de 2 
quintettes d'instruments à vent : flûte, hautbois, clarinette, basson et
 cor.</p><p>Son répertoire s'étend de la musique classique (Mozart, Haydn, 
Beethoven) à la musique du 20ème siècle (Poulenc, Milhaud, Ligeti). Il 
crée régulièrement des œuvres contemporaines de compositeurs amis tels 
que Hélène Rasquier, Jean-Claude Wolff, Patricia Moya.</p><p>Installez-vous avec une boisson chaude, une pâtisserie de votre choix
 et appréciez un paisible moment au cœur de la place des Vosges.</p><p>Au programme ce jour :</p><p>Five Easy Dances de Denes AGAY<br>
Des extraits de Peer Gynt d'Edvard GRIEG, transcrits pour quintette à vent par David Walter <br>
La Pastorale de Gabriel PIERNÉ<br>
Des extraits de la Suite de Carmen de Georges BIZET, transcrits pour quintette à vent par David Walter <br>
<br>
Par les musiciens : Cristina Gliozzo-Missaglia (flûte), Jean-Marc Vezin 
(hautbois), Juliette Guillaumat-Vezin (clarinette), Marc Deleplace 
(cor), Annette Patin (basson)</p><p><em>Le dimanche 16 avril à partir de 15h, réservation conseillée.</em></p>",2023-04-16 18:00:00+02:00,2023-06-25 19:30:00+02:00,"Concert,Musique",Maison de Victor Hugo,6 place des Vosges,75004,Paris,"48.854820988539, 2.36613197362337",gratuit,Public  adolescents adultes.,Musique,70,Maison de Victor Hugo,2019,ILE-DE-France,6726,64418,71144
28541,https://www.paris.fr/evenements/conference-a-table-avec-hugo-louis-boulanger-et-victor-hugo-28541,Concert Quintette à vent au Café Mulot,Concert d'instruments à vent dans la cour du Café Mulot par l'Ensemble Instrumental Charles Koechlin.,"<p>Passez un doux moment à écouter les oeuvres interprétées par l'Ensemble Instrumental Charles Koechlin existe depuis 1959. 
C'est une association de musiciens amateurs pratiquant la musique de 
chambre pour instruments à vent. Le groupe est constitué de 2 
quintettes d'instruments à vent : flûte, hautbois, clarinette, basson et
 cor.</p><p>Son répertoire s'étend de la musique classique (Mozart, Haydn, 
Beethoven) à la musique du 20ème siècle (Poulenc, Milhaud, Ligeti). Il 
crée régulièrement des œuvres contemporaines de compositeurs amis tels 
que Hélène Rasquier, Jean-Claude Wolff, Patricia Moya.</p><p>Installez-vous avec une boisson chaude, une pâtisserie de votre choix
 et appréciez un paisible moment au cœur de la place des Vosges.</p><p>Au programme ce jour :</p><p>Five Easy Dances de Denes AGAY<br>
Des extraits de Peer Gynt d'Edvard GRIEG, transcrits pour quintette à vent par David Walter <br>
La Pastorale de Gabriel PIERNÉ<br>
Des extraits de la Suite de Carmen de Georges BIZET, transcrits pour quintette à vent par David Walter <br>
<br>
Par les musiciens : Cristina Gliozzo-Missaglia (flûte), Jean-Marc Vezin 
(hautbois), Juliette Guillaumat-Vezin (clarinette), Marc Deleplace 
(cor), Annette Patin (basson)</p><p><em>Le dimanche 16 avril à partir de 15h, réservation conseillée.</em></p>",2023-04-16 18:00:00+02:00,2023-06-25 19:30:00+02:00,"Concert,Musique",Maison de Victor Hugo,6 place des Vosges,75004,Paris,"48.854820988539, 2.36613197362337",gratuit,Public  adolescents adultes.,Musique,70,Maison de Victor Hugo,2020,ILE-DE-France,0,100,100
36566,https://www.paris.fr/evenements/atelier-de-modelage-en-famille-diorama-herakles-quel-exploit-36566,"Atelier de modelage en famille - Diorama : Héraklès, quel exploit !","Sur les traces des épreuves accomplies par Héraklès : une promenade à travers le musée et un atelier, pour réaliser un diorama modelé en argile.","<p>En famille, nous partirons sur les traces de quelques-unes des 
épreuves accomplies par Héraklès : terrasser l'hydre, cueillir les 
pommes d'or, descendre aux enfers. Puis notre promenade à travers le 
musée nous mènera à l'atelier où nous réaliserons un diorama modelé en 
argile.</p><p>Public : En famille, enfants à partir de 5 ans</p><p>Durée : 2h</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-08-01 13:00:00+02:00,2023-08-08 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 5 ans.,Enfants,7,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36566,https://www.paris.fr/evenements/atelier-de-modelage-en-famille-diorama-herakles-quel-exploit-36566,"Atelier de modelage en famille - Diorama : Héraklès, quel exploit !","Sur les traces des épreuves accomplies par Héraklès : une promenade à travers le musée et un atelier, pour réaliser un diorama modelé en argile.","<p>En famille, nous partirons sur les traces de quelques-unes des 
épreuves accomplies par Héraklès : terrasser l'hydre, cueillir les 
pommes d'or, descendre aux enfers. Puis notre promenade à travers le 
musée nous mènera à l'atelier où nous réaliserons un diorama modelé en 
argile.</p><p>Public : En famille, enfants à partir de 5 ans</p><p>Durée : 2h</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-08-01 13:00:00+02:00,2023-08-08 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 5 ans.,Enfants,7,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36201,https://www.paris.fr/evenements/flou-artistique-atelier-de-peinture-pour-enfants-36201,Atelier de peinture pour enfants - Flou artistique,"Découvrez la technique du tremblé, à la manière de l'artiste Philippe Cognée","<p><strong>Flou artistique<br></strong>Après une
découverte du travail de l'artiste Philippe Cognée, les enfants sont invités à
créer une œuvre bidimensionnelle exploitant un effet cher à l'artiste : le
tremblé.</p>",2023-05-10 17:00:00+02:00,2023-06-14 19:00:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans. Jusqu'à 10 ans.,Atelier,35,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36201,https://www.paris.fr/evenements/flou-artistique-atelier-de-peinture-pour-enfants-36201,Atelier de peinture pour enfants - Flou artistique,"Découvrez la technique du tremblé, à la manière de l'artiste Philippe Cognée","<p><strong>Flou artistique<br></strong>Après une
découverte du travail de l'artiste Philippe Cognée, les enfants sont invités à
créer une œuvre bidimensionnelle exploitant un effet cher à l'artiste : le
tremblé.</p>",2023-05-10 17:00:00+02:00,2023-06-14 19:00:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans. Jusqu'à 10 ans.,Atelier,35,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36017,https://www.paris.fr/evenements/rendez-vous-aux-jardins-dessin-au-fusain-dans-les-jardins-36017,Rendez-vous aux jardins - Dessin au fusain dans les jardins,"À l’occasion des Rendez-vous aux jardins, le musée Bourdelle propose des ateliers de dessin au fusain dans ses jardins. Petits et grands redécouvriront le musée et l’œuvre de Bourdelle sous un horizon floral","<p><strong>Dessin au fusain dans les jardins</strong></p><p><strong></strong>Le musée Bourdelle propose aux enfants de participer à un atelier de fusain dans le cadre des Rendez-vous aux jardins.</p><p>Chacun découvre l'art du fusain et dessine ses meilleurs points de vue des jardins.</p><p>Samedi 3 juin et dimanche 4 juin à 10h et 11h30</p><p>Durée : 1h30</p><p>Public : enfants à partir de 6 ans</p><p>Gratuit, sur réservation, places limitées.</p>",2023-06-03 14:30:00+02:00,2023-06-04 16:00:00+02:00,"Atelier,Loisirs,Nature",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",gratuit,Public enfants. A partir de 6 ans.,Loisirs,1,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36017,https://www.paris.fr/evenements/rendez-vous-aux-jardins-dessin-au-fusain-dans-les-jardins-36017,Rendez-vous aux jardins - Dessin au fusain dans les jardins,"À l’occasion des Rendez-vous aux jardins, le musée Bourdelle propose des ateliers de dessin au fusain dans ses jardins. Petits et grands redécouvriront le musée et l’œuvre de Bourdelle sous un horizon floral","<p><strong>Dessin au fusain dans les jardins</strong></p><p><strong></strong>Le musée Bourdelle propose aux enfants de participer à un atelier de fusain dans le cadre des Rendez-vous aux jardins.</p><p>Chacun découvre l'art du fusain et dessine ses meilleurs points de vue des jardins.</p><p>Samedi 3 juin et dimanche 4 juin à 10h et 11h30</p><p>Durée : 1h30</p><p>Public : enfants à partir de 6 ans</p><p>Gratuit, sur réservation, places limitées.</p>",2023-06-03 14:30:00+02:00,2023-06-04 16:00:00+02:00,"Atelier,Loisirs,Nature",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",gratuit,Public enfants. A partir de 6 ans.,Loisirs,1,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36192,https://www.paris.fr/evenements/re-copie-atelier-de-modelage-pour-enfants-36192,Atelier de modelage pour enfants - Re-Copie,À la découverte de l’œuvre de Philippe Cognée : recréez en argile une peinture de l'artiste.,"<p><strong>Re-Copie</strong></p><p>À la suite de la découverte de l’exposition <em>Philippe Cognée. La Peinture d’après</em>, les enfants s’essaient à leur tour à recopier en argile et en volume une peinture de l’artiste.</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p>",2023-05-05 17:00:00+02:00,2023-06-17 15:30:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans.,Atelier,42,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36192,https://www.paris.fr/evenements/re-copie-atelier-de-modelage-pour-enfants-36192,Atelier de modelage pour enfants - Re-Copie,À la découverte de l’œuvre de Philippe Cognée : recréez en argile une peinture de l'artiste.,"<p><strong>Re-Copie</strong></p><p>À la suite de la découverte de l’exposition <em>Philippe Cognée. La Peinture d’après</em>, les enfants s’essaient à leur tour à recopier en argile et en volume une peinture de l’artiste.</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p>",2023-05-05 17:00:00+02:00,2023-06-17 15:30:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans.,Atelier,42,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
